global_step,callback_call,rollout,wall_time_s,env_id,episode,sample_index,episode_step,reward,episode_return,terminal,timeout,termination_reason,pin_x,pin_y,pin_z,pin_qw,pin_qx,pin_qy,pin_qz,pipe_x,pipe_y,pipe_z,pipe_qw,pipe_qx,pipe_qy,pipe_qz,center_x,center_y,center_z,center_qw,center_qx,center_qy,center_qz,ee_frame_x,ee_frame_y,ee_frame_z,ee_frame_qw,ee_frame_qx,ee_frame_qy,ee_frame_qz
20479232,4999,32,14.04,0,12,117,585,0.011145251396648046,-0.22743016759776521,0,0,,0.036403955464628705,-0.012822216193882057,0.13716759776536314,0.9966640918606784,0.0,0.0,0.08161303814666618,0.03335556761223589,-0.012,0.05761452513966481,0.9994660052110645,0.0,0.0,-0.032675746777024055,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03616070928102833,-0.012822216193882057,0.18925375397559405,0.9960796259683173,0.0,0.0,0.08846117075201487
20483328,5000,32,14.16,0,12,118,590,0.011368715083798882,-0.21606145251396633,0,0,,0.03636345204791079,-0.012841684568596868,0.1378100558659218,0.9966068565054144,0.0,0.0,0.08230901266809379,0.033316630862806264,-0.012,0.057636871508379886,0.9994568389159318,0.0,0.0,-0.032954925947013464,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.036223506545200554,-0.012841684568596868,0.18982995791453067,0.9961525458746247,0.0,0.0,0.08763621025297598
20487424,5001,32,14.28,0,12,119,595,0.011592178770949722,-0.2044692737430166,0,0,,0.03631623163411417,-0.012860115991804354,0.13845251396648045,0.9965491351484181,0.0,0.0,0.08300494705100295,0.0332797680163913,-0.012,0.05765921787709497,0.9994475946381493,0.0,0.0,-0.03323410254569379,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03628113724801564,-0.012860115991804354,0.19040399956522044,0.9962271285639694,0.0,0.0,0.08678426305032665
20491520,5002,32,14.399999999999999,0,12,120,600,0.011815642458100559,-0.19265363128491603,0,0,,0.036262526852895306,-0.012877487756076108,0.1390949720670391,0.996490927817838,0.0,0.0,0.08370084095601672,0.03324502448784779,-0.012,0.05768156424581006,0.9994382723784382,0.0,0.0,-0.033513276551282264,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03633267238897051,-0.012877487756076108,0.19097590000147394,0.9963032822714694,0.0,0.0,0.08590558616933353
20495616,5003,32,14.52,0,12,121,605,0.012039106145251399,-0.18061452513966464,0,0,,0.036202602278911686,-0.012893778459478656,0.13973743016759776,0.996432234542059,0.0,0.0,0.08439669404377804,0.03321244308104269,-0.012,0.05770391061452514,0.9994288721375261,0.0,0.0,-0.03379244794199634,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03637721060504324,-0.012893778459478656,0.19154568095664393,0.9963809132922158,0.0,0.0,0.08500044486336547
20499712,5004,32,14.639999999999999,0,12,122,610,0.012262569832402235,-0.1683519553072624,0,0,,0.03613675312840433,-0.012908968031940525,0.14037988826815642,0.9963730553497034,0.0,0.0,0.08509250597494963,0.03318206393611895,-0.012,0.05772625698324022,0.9994193939161463,0.0,0.0,-0.03407161669605365,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.036413889784528315,-0.012908968031940525,0.1921133648169314,0.9964599260961453,0.0,0.0,0.0840691125471455
20503808,5005,32,14.76,0,12,123,615,0.012486033519553075,-0.15586592178770933,0,0,,0.03606530380482568,-0.012923037759978485,0.14102234636871508,0.9963133902696303,0.0,0.0,0.08578827641021437,0.033153924480043034,-0.012,0.05774860335195531,0.9994098377150384,0.0,0.0,-0.03435078279167205,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03644189843453129,-0.012923037759978485,0.1926789746144896,0.9965402234451861,0.0,0.0,0.08311187072746277
20507904,5006,32,14.879999999999999,0,12,124,620,0.012709497206703915,-0.14315642458100541,0,0,,0.03598860630067778,-0.012935970309752468,0.14166480446927376,0.9962532393309357,0.0,0.0,0.08648400501027532,0.03312805938049507,-0.012,0.05777094972067039,0.999400203534948,0.0,0.0,-0.034629946207069606,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03646048666723618,-0.012935970309752468,0.1932425340203302,0.9966217065125353,0.0,0.0,0.08212900893132573
20512000,5007,32,15.0,0,12,125,625,0.012932960893854747,-0.13022346368715065,0,0,,0.03590703846343395,-0.012947749748420792,0.1423072625698324,0.9961926025629526,0.0,0.0,0.08717969143585598,0.03310450050315842,-0.012,0.05779329608938547,0.9993904913766268,0.0,0.0,-0.034909106920464554,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.036468976673397706,-0.012947749748420792,0.19380406733703154,0.9967042750039249,0.0,0.0,0.08112082463153605
20516096,5008,32,15.12,0,12,126,630,0.01315642458100559,-0.11706703910614506,0,0,,0.03582100213408694,-0.012958361563769333,0.14294972067039108,0.996131479995251,0.0,0.0,0.08787533534770038,0.03308327687246134,-0.012,0.05781564245810056,0.9993807012408327,0.0,0.0,-0.0351882649100754,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.0364667725563556,-0.012958361563769333,0.1943635994912534,0.9967878272807276,0.0,0.0,0.08008762316966647
20520192,5009,32,15.24,0,12,127,635,0.013379888268156424,-0.10368715083798864,0,0,,0.03573092116749381,-0.012967792682090515,0.1435921787709497,0.9960698716576376,0.0,0.0,0.08857093640657329,0.033064414635818974,-0.012,0.057837988826815644,0.9993708331283293,0.0,0.0,-0.03546742015412082,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.0364533694061688,-0.012967792682090515,0.19492115602605845,0.9968722604847546,0.0,0.0,0.07902971767642568
20524288,5010,32,15.36,0,12,128,640,0.013603351955307263,-0.09008379888268138,0,0,,0.03563723934427037,-0.012976031484290053,0.1442346368715084,0.9960077775801562,0.0,0.0,0.08926649427326042,0.033047937031419894,-0.012,0.05786033519553073,0.9993608870398869,0.0,0.0,-0.03574657263081973,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03642836150115896,-0.012976031484290053,0.19547676309304501,0.9969574706645933,0.0,0.0,0.07794742898939393
20528384,5011,32,15.479999999999999,0,12,129,645,0.0138268156424581,-0.07625698324022329,0,0,,0.035540418184522075,-0.012983067820201633,0.14487709497206702,0.9959451977930873,0.0,0.0,0.08996200860856848,0.03303386435959674,-0.012,0.05788268156424581,0.9993508629762813,0.0,0.0,-0.03602572231839122,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03639144953315285,-0.012983067820201633,0.19603044744429127,0.9970433529033296,0.0,0.0,0.07684108556811675
20532480,5012,32,15.6,0,12,130,650,0.01405027932960894,-0.06220670391061435,0,0,,0.03544093467418192,-0.012988893021091854,0.1455195530726257,0.9958821323269484,0.0,0.0,0.09065747907332547,0.0330222139578163,-0.012,0.057905027932960894,0.9993407609382947,0.0,0.0,-0.03630486919505467,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03634244676292524,-0.012988893021091854,0.19658223642411543,0.9971298014475015,0.0,0.0,0.07571102340654318
20536576,5013,32,15.719999999999999,0,12,131,655,0.014273743016759776,-0.04793296089385457,0,0,,0.03533927891515659,-0.01299349991034008,0.14616201117318434,0.9958185812124937,0.0,0.0,0.09135290532838071,0.033013000179319844,-0.012,0.05792737430167598,0.9993305809267155,0.0,0.0,-0.0365840132390296,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03628128402365889,-0.01299349991034008,0.1971321579606527,0.9972167098371257,0.0,0.0,0.07455758594279843
20540672,5014,32,15.84,0,12,132,660,0.014497206703910616,-0.033435754189943954,0,0,,0.03523595171085714,-0.012996882812280001,0.14680446927374302,0.9957545444807143,0.0,0.0,0.09204828703460517,0.03300623437544,-0.012,0.05794972067039106,0.9993203229423376,0.0,0.0,-0.03686315442853581,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03620801350253144,-0.012996882812280001,0.19768024055725314,0.9973039710366369,0.0,0.0,0.07338112396628153
20544768,5015,32,15.959999999999999,0,12,133,665,0.014720670391061456,-0.0187150837988825,0,0,,0.03513146209900916,-0.012999037559192031,0.14744692737430168,0.9956900221628383,0.0,0.0,0.09274362385289148,0.03300192488161594,-0.012,0.057972067039106144,0.9993099869859617,0.0,0.0,-0.037142292741793294,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03612281124367913,-0.012999037559192031,0.1982265132837016,0.9973914775665823,0.0,0.0,0.07218199552208111
20548864,5016,32,16.08,0,12,134,670,0.014944134078212292,-0.0037709497206702067,0,0,,0.03502632484389689,-0.012999961496437904,0.14808938547486034,0.9956250142903302,0.0,0.0,0.09343891544415414,0.03300007700712419,-0.012,0.05799441340782123,0.9992995730583941,0.0,0.0,-0.03742142815702227,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03602597832962808,-0.012999961496437904,0.19877100576726395,0.9974791216359071,0.0,0.0,0.07096056581270421
20552960,5017,32,16.2,0,12,135,675,0.015167597765363132,0.011396648044692925,0,0,,0.03492105790039564,-0.012999653485731196,0.14873184357541902,0.9955595208948916,0.0,0.0,0.09413416146932979,0.03300069302853761,-0.012,0.058016759776536315,0.9992890811604475,0.0,0.0,-0.0377005606524432,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03591794071267564,-0.012999653485731196,0.19931374818356098,0.9975667952746713,0.0,0.0,0.06971720709711447
20557056,5018,32,16.32,0,12,136,680,0.015391061452513968,0.026787709497206894,0,0,,0.03481617986228585,-0.012998113906539679,0.14937430167597765,0.9954935420084609,0.0,0.0,0.09482936158937721,0.033003772186920646,-0.012,0.058039106145251394,0.9992785112929404,0.0,0.0,-0.037979690206276756,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03579924768248748,-0.012998113906539679,0.19985477124727363,0.9976543904670321,0.0,0.0,0.06845229858707957
20561152,5019,32,16.439999999999998,0,12,137,685,0.015614525139664808,0.042402234636871705,0,0,,0.03471220740741965,-0.012995344655617816,0.15001675977653633,0.9954270776632128,0.0,0.0,0.09552451546527764,0.03300931068876437,-0.012,0.05806145251396648,0.9992678634566976,0.0,0.0,-0.038258816796743846,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03567056897118898,-0.012995344655617816,0.20039410620268241,0.9977417992843302,0.0,0.0,0.06716622634082853
20565248,5020,32,16.56,0,12,138,690,0.01583798882681564,0.058240223463687346,0,0,,0.03460965275232617,-0.012991349144669971,0.15065921787709496,0.9953601278915594,0.0,0.0,0.09621962275803478,0.03301730171066006,-0.012,0.058083798882681566,0.9992571376525498,0.0,0.0,-0.0385379404020656,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.035532690512304656,-0.012991349144669971,0.20093178481404309,0.9978289140181155,0.0,0.0,0.06585938315402312
20569344,5021,32,16.68,0,12,139,695,0.01606145251396648,0.07430167597765383,0,0,,0.03450902112879535,-0.012986132296147212,0.15130167597765365,0.9952926927261491,0.0,0.0,0.09691468312867513,0.03302773540770558,-0.012,0.05810614525139665,0.999246333881334,0.0,0.0,-0.038817061000463414,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03538650888487146,-0.012986132296147212,0.20146783935580292,0.997915627312947,0.0,0.0,0.06453216844804884
20573440,5022,32,16.8,0,12,140,700,0.01628491620111732,0.09058659217877116,0,0,,0.03441080829487187,-0.012979700537182861,0.15194413407821228,0.9952247721998669,0.0,0.0,0.097609696238248,0.03304059892563428,-0.012,0.05812849162011173,0.999235452143893,0.0,0.0,-0.03909617857015888,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03523302448875393,-0.012979700537182861,0.20200230260265914,0.9980018322988051,0.0,0.0,0.06318498815563466
20577536,5023,32,16.919999999999998,0,12,141,705,0.016508379888268157,0.10709497206703932,0,0,,0.0343154980925211,-0.012972061791674303,0.15258659217877096,0.9951563663458349,0.0,0.0,0.09830466174782583,0.0330558764166514,-0.012,0.058150837988826816,0.999224492441076,0.0,0.0,-0.03937529308937384,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03507333351145732,-0.012972061791674303,0.2025352078194638,0.9980874227229488,0.0,0.0,0.0618182546038123
20581632,5024,32,17.04,0,12,142,710,0.016731843575419,0.12382681564245832,0,0,,0.03422356006399922,-0.012963225470520782,0.15322905027932962,0.9950874751974116,0.0,0.0,0.09899957931850421,0.03307354905895844,-0.012,0.0581731843575419,0.999213454773738,0.0,0.0,-0.03965440453633039,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03490861876041122,-0.012963225470520782,0.20306658875097736,0.9981722930810585,0.0,0.0,0.06043238639422902
20585728,5025,32,17.16,0,12,143,715,0.01695530726256983,0.14078212290502815,0,0,,0.0341354471386703,-0.012953202460029211,0.15387150837988828,0.9950180987881921,0.0,0.0,0.0996944486114021,0.03309359507994158,-0.012,0.05819553072625698,0.9992023391427404,0.0,0.0,-0.03993351288925082,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.034740139447626266,-0.012953202460029211,0.20359647961147445,0.9982563387474991,0.0,0.0,0.05902780828082998
20589824,5026,32,17.28,0,12,144,720,0.017178770949720673,0.15796089385474882,0,0,,0.03405159340166622,-0.0129420051085023,0.15451396648044693,0.9949482371520084,0.0,0.0,0.10038926928766206,0.0331159897829954,-0.012,0.058217877094972066,0.9991911455489504,0.0,0.0,-0.04021261812635773,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.034569220025666744,-0.0129420051085023,0.20412491507420538,0.9983394561045412,0.0,0.0,0.057604951044929964
20593920,5027,32,17.4,0,12,145,725,0.01740223463687151,0.17536312849162033,0,0,,0.033972411955382004,-0.012929647211025496,0.1551564245810056,0.994877890322929,0.0,0.0,0.10108404100845032,0.03314070557794901,-0.012,0.05824022346368715,0.9991798739932413,0.0,0.0,-0.04049172022587389,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03439723818489558,-0.012929647211025496,0.2046519302607156,0.9984215426703824,0.0,0.0,0.056164251367696164
20598016,5028,32,17.52,0,12,146,730,0.017625698324022346,0.19298882681564267,0,0,,0.03389829288434185,-0.012916143992471506,0.15579888268156425,0.9948070583352588,0.0,0.0,0.10177876343495698,0.03316771201505699,-0.012,0.05826256983240224,0.9991685244764926,0.0,0.0,-0.04077081916602238,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03422561213181162,-0.012916143992471506,0.2051775607300279,0.9985024972258053,0.0,0.0,0.054706151700066555
20602112,5029,32,17.64,0,12,147,735,0.017849162011173182,0.21083798882681584,0,0,,0.033829601333461884,-0.012901512088743322,0.1564413407821229,0.9947357412235397,0.0,0.0,0.10247343622839619,0.03319697582251336,-0.012,0.058284916201117316,0.99915709699959,0.0,0.0,-0.04104991492502648,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03405578727689961,-0.012901512088743322,0.20570184246768905,0.9985822199393177,0.0,0.0,0.05323110013013205
20606208,5030,32,17.759999999999998,0,12,148,740,0.018072625698324025,0.22891061452513986,0,0,,0.03376667570917692,-0.012885769526278864,0.15708379888268156,0.9946639390225497,0.0,0.0,0.10316805905000632,0.03322846094744227,-0.012,0.0583072625698324,0.999145591563425,0.0,0.0,-0.04132900748110975,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.033889222467653024,-0.012885769526278864,0.20622481187468575,0.9986606124906166,0.0,0.0,0.05173955024801266
20610304,5031,32,17.88,0,12,149,745,0.018296089385474862,0.24720670391061472,0,0,,0.03370982601229348,-0.012868935699842501,0.15772625698324022,0.9945916517673037,0.0,0.0,0.10386263156105006,0.033262128600315,-0.012,0.05832960893854749,0.9991340081688952,0.0,0.0,-0.04160809681249596,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.033727375908224735,-0.012868935699842501,0.20674650575623196,0.9987375781922219,0.0,0.0,0.05023196100826138
20614400,5032,32,18.0,0,12,150,750,0.018519553072625698,0.2657262569832404,0,0,,0.03365933231078202,-0.012851031348630774,0.1583687150837989,0.9945188794930532,0.0,0.0,0.1045571534228147,0.03329793730273846,-0.012,0.058351955307262574,0.9991223468169046,0.0,0.0,-0.041887182897409184,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03357169091144258,-0.012851031348630774,0.2072669613104325,0.9988130221091285,0.0,0.0,0.048708796589831654
20618496,5033,32,18.12,0,12,151,755,0.01874301675977654,0.28446927374301695,0,0,,0.03361544336003228,-0.012832078530721816,0.15901117318435753,0.9944456222352859,0.0,0.0,0.10525162429661218,0.03333584293855637,-0.012,0.05837430167597765,0.999110607508363,0.0,0.0,-0.0421662657140737,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.033423581631645376,-0.012832078530721816,0.20778621611682474,0.9988868511763251,0.0,0.0,0.04717052625364841
20622592,5034,32,18.24,0,12,152,760,0.018966480446927378,0.30343575418994434,0,0,,0.03357837537736882,-0.012812100595899897,0.15965363128491622,0.9943718800297261,0.0,0.0,0.1059460438437793,0.03337579880820021,-0.012,0.05839664804469274,0.9990987902441864,0.0,0.0,-0.04244534524071407,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03328441892791421,-0.012812100595899897,0.2083043081248037,0.9989589743140336,0.0,0.0,0.04561762419782468
20626688,5035,32,18.36,0,12,153,765,0.019189944134078214,0.32262569832402255,0,0,,0.03354831097686423,-0.012791122156888594,0.16029608938547485,0.9942976529123349,0.0,0.0,0.10664041172567794,0.033417755686222815,-0.012,0.058418994413407824,0.9990868950252967,0.0,0.0,-0.04272442145555511,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03315551650677881,-0.012791122156888594,0.20882127564193223,0.9990293025405235,0.0,0.0,0.0440505694105684
20630784,5036,32,18.48,0,12,154,770,0.01941340782122905,0.34203910614525157,0,0,,0.033525398269697554,-0.012769169059028033,0.16093854748603353,0.9942229409193094,0.0,0.0,0.10733472760369513,0.03346166188194394,-0.012,0.0584413407821229,0.999074921852622,0.0,0.0,-0.04300349433682189,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.033038117491368355,-0.012769169059028033,0.20933715732214214,0.9990977490823593,0.0,0.0,0.04246984552082844
20634880,5037,32,18.599999999999998,0,12,155,775,0.019636871508379894,0.36167597765363146,0,0,,0.03350975013448988,-0.012746268348433547,0.1615810055865922,0.9941477440870835,0.0,0.0,0.10802899113924327,0.03350746330313291,-0.012,0.05846368715083799,0.9990628707270969,0.0,0.0,-0.04328256386273974,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03293338156027008,-0.012746268348433547,0.2098519921538272,0.9991642294819431,0.0,0.0,0.040875940646729905
20638976,5038,32,18.72,0,12,156,780,0.019860335195530723,0.3815363128491622,0,0,,0.03350144366121196,-0.012722448238674992,0.16222346368715085,0.9940720624523275,0.0,0.0,0.10872320199376029,0.03355510352265002,-0.012,0.058486033519553074,0.9990507416496612,0.0,0.0,-0.04356163001153424,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.032842372794093445,-0.012722448238674992,0.21036581944783422,0.9992286617022146,0.0,0.0,0.03926934724185324
20643072,5039,32,18.84,0,12,157,785,0.020083798882681567,0.40162011173184375,0,0,,0.03350051977140321,-0.012697738076017748,0.1628659217877095,0.9939958960519478,0.0,0.0,0.10941735982870983,0.03360452384796451,-0.012,0.05850837988826816,0.9990385346212617,0.0,0.0,-0.043840692761431266,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.032766048360964445,-0.012697738076017748,0.21087867882535447,0.9992909662283785,0.0,0.0,0.03765056193941291
20647168,5040,32,18.96,0,12,158,790,0.020307262569832403,0.42192737430167615,0,0,,0.03350698301657328,-0.012672168303268264,0.16350837988826816,0.9939192449230877,0.0,0.0,0.11011146430558133,0.03365566339346347,-0.012,0.05853072625698324,0.9990262496428505,0.0,0.0,-0.044119752090656925,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03270524816396549,-0.012672168303268264,0.21139061020571917,0.9993510661665301,0.0,0.0,0.036020085394395926
20651264,5041,32,19.08,0,12,159,795,0.02053072625698324,0.4424581005586594,0,0,,0.03352080155577918,-0.012645770422268662,0.16415083798882682,0.9938421091031263,0.0,0.0,0.11080551508589032,0.03370845915546268,-0.012,0.058553072625698324,0.9990138867153863,0.0,0.0,-0.0443988079774376,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03266068556397483,-0.012645770422268662,0.2119016537941038,0.9994088873390526,0.0,0.0,0.03437842212372173
20655360,5042,32,19.2,0,12,160,800,0.020754189944134076,0.4632122905027935,0,0,,0.03354190731248855,-0.012618576955086608,0.16479329608938548,0.9937644886296797,0.0,0.0,0.11149951183117845,0.03376284608982679,-0.012,0.05857541899441341,0.9990014458398336,0.0,0.0,-0.04467786039999996,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03263293928054803,-0.012618576955086608,0.2124118500691436,0.9994643583766687,0.0,0.0,0.03272608034448855
20659456,5043,32,19.32,0,12,161,805,0.02097765363128492,0.4841899441340784,0,0,,0.03357019630995619,-0.012590621403948274,0.16543575418994413,0.9936863835405999,0.0,0.0,0.1121934542030138,0.033818757192103456,-0.012,0.058597765363128496,0.9989889270171634,0.0,0.0,-0.04495690933657092,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.0326224465615354,-0.012590621403948274,0.21292123977046565,0.9995174108070263,0.0,0.0,0.031063571810373145
20663552,5044,32,19.439999999999998,0,12,162,810,0.021201117318435755,0.5053910614525141,0,0,,0.03360552918346176,-0.012561938209963753,0.1660782122905028,0.9936077938739754,0.0,0.0,0.11288734186299086,0.0338761235800725,-0.012,0.058620111731843574,0.9989763302483521,0.0,0.0,-0.0452359547653777,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03262949769917171,-0.012561938209963753,0.21342986388613966,0.9995679791397083,0.0,0.0,0.029391411646254518
20667648,5045,32,19.56,0,12,163,815,0.021424581005586592,0.5268156424581008,0,0,,0.03364773186688502,-0.012532562710695772,0.16672067039106145,0.9935287196681307,0.0,0.0,0.11358117447273088,0.033934874578608464,-0.012,0.05864245810055866,0.9989636555343828,0.0,0.0,-0.045514996664647735,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.032654231956544946,-0.012532562710695772,0.21393776364005335,0.9996160009475576,0.0,0.0,0.027710118181133676
20671744,5046,32,19.68,0,12,164,820,0.021648044692737435,0.5484636871508382,0,0,,0.03369659645023625,-0.01250253109662397,0.1673631284916201,0.9934491609616272,0.0,0.0,0.11427495169388195,0.033994937806752064,-0.012,0.058664804469273746,0.9989509028762444,0.0,0.0,-0.04579403501260881,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03269663495379835,-0.01250253109662397,0.21444498047921387,0.999661416944214,0.0,0.0,0.026020212779423763
20675840,5047,32,19.8,0,12,165,825,0.02187150837988827,0.5703351955307264,0,0,,0.033751882203917276,-0.012471880366558405,0.1680055865921788,0.9933691177932619,0.0,0.0,0.11496867318811912,0.0340562392668832,-0.012,0.058687150837988825,0.9989380722749319,0.0,0.0,-0.046073069787488916,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.032756537548299464,-0.012471880366558405,0.2149515560609818,0.9997041710577639,0.0,0.0,0.02432221967068855
20679936,5048,32,19.919999999999998,0,12,166,830,0.022094972067039108,0.5924301675977656,0,0,,0.03381331676466712,-0.012440648282057177,0.16864804469273742,0.9932885902020686,0.0,0.0,0.11566233861714469,0.034118703435885654,-0.012,0.05870949720670391,0.9989251637314465,0.0,0.0,-0.04635210096751639,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03283361622748426,-0.012440648282057177,0.2154575322402392,0.9997442105004112,0.0,0.0,0.022616665777907663
20684032,5049,32,20.04,0,12,167,835,0.022318435754189944,0.6147486033519555,0,0,,0.03388059747734968,-0.012408873320904375,0.1692905027932961,0.993207578227317,0.0,0.0,0.11635594764268822,0.03418225335819125,-0.012,0.058731843575418996,0.9989121772467953,0.0,0.0,-0.04663112853091978,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03292739501732047,-0.012408873320904375,0.21596295105649793,0.9997814858340773,0.0,0.0,0.02090408054435071
20688128,5050,32,20.16,0,12,168,840,0.02254189944134078,0.6372905027932962,0,0,,0.033953392885973384,-0.012376594629705619,0.16993296089385473,0.9931260819085131,0.0,0.0,0.11704949992650684,0.034246810740588766,-0.012,0.05875418994413408,0.9988991128219914,0.0,0.0,-0.04691015245592799,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.033037248893501875,-0.012376594629705619,0.21646785472094993,0.9998159510318495,0.0,0.0,0.01918499575914249
20692224,5051,32,20.279999999999998,0,12,169,845,0.022765363128491617,0.6600558659217879,0,0,,0.03403134436659701,-0.012343851975659624,0.17057541899441342,0.9930441012853991,0.0,0.0,0.11774299513038532,0.03431229604868076,-0.012,0.05877653631284916,0.9988859704580545,0.0,0.0,-0.04718917272077014,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03316240866675451,-0.012343851975659624,0.21697228560346582,0.9998475635351978,0.0,0.0,0.017459945381606376
20696320,5052,32,20.4,0,12,170,850,0.02298882681564246,0.6830446927374303,0,0,,0.034114067894077595,-0.012310685697565186,0.17121787709497208,0.9929616363979534,0.0,0.0,0.11843643291613629,0.03437862860486963,-0.012,0.058798882681564246,0.9988727501560098,0.0,0.0,-0.04746818930367568,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.0333019672981777,-0.012310685697565186,0.21747628621954346,0.9998762843068876,0.0,0.0,0.015729465364470657
20700416,5053,32,20.52,0,12,171,855,0.023212290502793297,0.7062569832402236,0,0,,0.03420115593395635,-0.012277136656123986,0.17186033519553073,0.9928786872863906,0.0,0.0,0.11912981294560032,0.03444572668775203,-0.012,0.05882122905027933,0.998859451916889,0.0,0.0,-0.04774720218287433,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.0334548875855228,-0.012277136656123986,0.21797989921721259,0.9999020778795212,0.0,0.0,0.013994093476028624
20704512,5054,32,20.64,0,12,172,860,0.023435754189944133,0.7296927374301677,0,0,,0.0342921794501624,-0.012243246183600377,0.1725027932960894,0.9927952539911613,0.0,0.0,0.11982313488064622,0.03451350763279925,-0.012,0.05884357541899441,0.9988460757417293,0.0,0.0,-0.0480262113365961,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.033620011146894134,-0.012243246183600377,0.21848316736389825,0.9999249123996451,0.0,0.0,0.012254369121340867
20708608,5055,32,20.759999999999998,0,12,173,865,0.023659217877094976,0.7533519553072627,0,0,,0.034386690018643445,-0.012209056032900229,0.17314525139664805,0.9927113365529522,0.0,0.0,0.12051639838317109,0.03458188793419954,-0.012,0.058865921787709496,0.9988326216315749,0.0,0.0,-0.04830521674307129,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.033796068614695175,-0.012209056032900229,0.21898613353324717,0.9999447596673671,0.0,0.0,0.010510833162572689
20712704,5056,32,20.88,0,12,174,870,0.023882681564245813,0.7772346368715085,0,0,,0.03448422203651057,-0.01217460832613155,0.1737877094972067,0.9926269350126863,0.0,0.0,0.12120960311510051,0.0346507833477369,-0.012,0.05888826815642458,0.9988190895874752,0.0,0.0,-0.0485842183805305,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.033981690939886594,-0.01217460832613155,0.2194888406919222,0.9999615951714335,0.0,0.0,0.008764027738558978
20716800,5057,32,21.0,0,12,175,875,0.02410614525139665,0.8013407821229052,0,0,,0.034584295015814025,-0.012139945502710234,0.17443016759776536,0.9925420494115226,0.0,0.0,0.12190274873838877,0.034720108994579536,-0.012,0.05891061452513967,0.9988054796104863,0.0,0.0,-0.048863216227204624,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03417542169490965,-0.012139945502710234,0.21999133188636696,0.9999753981197197,0.0,0.0,0.007014496083690002
